0	1.19157e+10	7.47227e+09	
0	1.2108e+10	7.59283e+09	
0	1.23024e+10	7.71478e+09	
0	1.24991e+10	7.83812e+09	
0	1.2698e+10	7.96285e+09	
0	1.28991e+10	8.08898e+09	
0	1.31025e+10	8.21653e+09	
0	1.33082e+10	8.34549e+09	
0	1.35161e+10	8.47587e+09	
0	1.37263e+10	8.60767e+09	
0	1.39387e+10	8.74091e+09	
0	1.41535e+10	8.87558e+09	
0	1.43706e+10	9.0117e+09	
0	1.45899e+10	9.14927e+09	
0	1.48116e+10	9.2883e+09	
0	1.50356e+10	9.42878e+09	
0	1.5262e+10	9.57073e+09	
0	1.54907e+10	9.71414e+09	
0	1.57218e+10	9.85903e+09	
0	1.59552e+10	1.00054e+10	
0	1.61909e+10	1.01533e+10	
0	1.64291e+10	1.03026e+10	
0	1.66696e+10	1.04534e+10	
0	1.69125e+10	1.06058e+10	
0	1.71578e+10	1.07596e+10	
0	1.74055e+10	1.09149e+10	
0	1.76556e+10	1.10718e+10	
0	1.79082e+10	1.12301e+10	
0	1.81631e+10	1.139e+10	
0	1.84205e+10	1.15514e+10	
0	1.86802e+10	1.17143e+10	
0	1.89424e+10	1.18787e+10	
0	1.92071e+10	1.20447e+10	
0	1.94742e+10	1.22122e+10	
0	1.97437e+10	1.23812e+10	
0	2.00157e+10	1.25517e+10	
0	2.02901e+10	1.27238e+10	
0	2.0567e+10	1.28974e+10	
0	2.08463e+10	1.30726e+10	
0	2.11281e+10	1.32493e+10	
0	2.14123e+10	1.34276e+10	
0	2.1699e+10	1.36074e+10	
0	2.19882e+10	1.37887e+10	
0	2.22798e+10	1.39716e+10	
0	2.2574e+10	1.4156e+10	
0	2.28705e+10	1.4342e+10	
0	2.31696e+10	1.45295e+10	
0	2.34711e+10	1.47186e+10	
0	2.37751e+10	1.49092e+10	
0	2.40815e+10	1.51014e+10	
0	2.43905e+10	1.52951e+10	
0	2.47019e+10	1.54904e+10	
0	2.50157e+10	1.56872e+10	
0	2.5332e+10	1.58856e+10	
0	2.56508e+10	1.60855e+10	
0	2.59721e+10	1.6287e+10	
0	2.62958e+10	1.649e+10	
0	2.6622e+10	1.66945e+10	
0	2.69506e+10	1.69006e+10	
0	2.72817e+10	1.71082e+10	
0	2.76153e+10	1.73174e+10	
0	2.79512e+10	1.75281e+10	
0	2.82897e+10	1.77403e+10	
0	2.86305e+10	1.79541e+10	
0	2.89738e+10	1.81693e+10	
0	2.93196e+10	1.83861e+10	
0	2.96677e+10	1.86045e+10	
0	3.00183e+10	1.88243e+10	
0	3.03713e+10	1.90457e+10	
0	3.07267e+10	1.92685e+10	
0	3.10845e+10	1.94929e+10	
0	3.14447e+10	1.97188e+10	
0	3.18072e+10	1.99462e+10	
0	3.21722e+10	2.0175e+10	
0	3.25395e+10	2.04054e+10	
0	3.29092e+10	2.06372e+10	
0	3.32813e+10	2.08705e+10	
0	3.36557e+10	2.11053e+10	
0	3.40324e+10	2.13416e+10	
0	3.44115e+10	2.15793e+10	
0	3.47929e+10	2.18185e+10	
0	3.51766e+10	2.20591e+10	
0	3.55627e+10	2.23012e+10	
0	3.5951e+10	2.25447e+10	
0	3.63416e+10	2.27896e+10	
0	3.67344e+10	2.3036e+10	
0	3.71295e+10	2.32837e+10	
0	3.75269e+10	2.35329e+10	
0	3.79265e+10	2.37835e+10	
0	3.83284e+10	2.40355e+10	
0	3.87324e+10	2.42889e+10	
0	3.91387e+10	2.45436e+10	
0	3.95471e+10	2.47998e+10	
0	3.99577e+10	2.50573e+10	
0	4.03705e+10	2.53161e+10	
0	4.07854e+10	2.55763e+10	
0	4.12024e+10	2.58378e+10	
0	4.16216e+10	2.61007e+10	
0	4.20429e+10	2.63649e+10	
0	4.24662e+10	2.66304e+10	
0	4.28917e+10	2.68972e+10	
0	4.33192e+10	2.71652e+10	
0	4.37487e+10	2.74346e+10	
0	4.41803e+10	2.77052e+10	
0	4.46138e+10	2.79771e+10	
0	4.50494e+10	2.82503e+10	
0	4.54869e+10	2.85246e+10	
0	4.59264e+10	2.88002e+10	
0	4.63679e+10	2.90771e+10	
0	4.68112e+10	2.93551e+10	
0	4.72565e+10	2.96343e+10	
0	4.77037e+10	2.99147e+10	
0	4.81527e+10	3.01963e+10	
0	4.86036e+10	3.0479e+10	
0	4.90563e+10	3.07629e+10	
0	4.95108e+10	3.10479e+10	
0	4.99671e+10	3.13341e+10	
0	5.04251e+10	3.16213e+10	
0	5.08849e+10	3.19097e+10	
0	5.13465e+10	3.21991e+10	
0	5.18098e+10	3.24896e+10	
0	5.22747e+10	3.27812e+10	
0	5.27413e+10	3.30738e+10	
0	5.32096e+10	3.33674e+10	
0	5.36794e+10	3.36621e+10	
0	5.41509e+10	3.39578e+10	
0	5.4624e+10	3.42544e+10	
0	5.50986e+10	3.4552e+10	
0	5.55747e+10	3.48506e+10	
0	5.60524e+10	3.51502e+10	
0	5.65315e+10	3.54506e+10	
0	5.70121e+10	3.5752e+10	
0	5.74941e+10	3.60543e+10	
0	5.79776e+10	3.63575e+10	
0	5.84624e+10	3.66615e+10	
0	5.89486e+10	3.69664e+10	
0	5.94362e+10	3.72721e+10	
0	5.99251e+10	3.75787e+10	
0	6.04152e+10	3.78861e+10	
0	6.09066e+10	3.81942e+10	
0	6.13993e+10	3.85032e+10	
0	6.18932e+10	3.88129e+10	
0	6.23882e+10	3.91233e+10	
0	6.28845e+10	3.94345e+10	
0	6.33818e+10	3.97464e+10	
0	6.38803e+10	4.0059e+10	
0	6.43798e+10	4.03723e+10	
0	6.48805e+10	4.06862e+10	
0	6.53821e+10	4.10008e+10	
0	6.58847e+10	4.1316e+10	
0	6.63883e+10	4.16318e+10	
0	6.68929e+10	4.19482e+10	
0	6.73984e+10	4.22652e+10	
0	6.79047e+10	4.25827e+10	
0	6.84119e+10	4.29008e+10	
0	6.892e+10	4.32194e+10	
0	6.94289e+10	4.35385e+10	
0	6.99385e+10	4.38581e+10	
0	7.04489e+10	4.41781e+10	
0	7.096e+10	4.44986e+10	
0	7.14718e+10	4.48196e+10	
0	7.19842e+10	4.51409e+10	
0	7.24973e+10	4.54627e+10	
